"GEO_ID","NAME","P5_001N","P5_002N","P5_003N","P5_004N","P5_005N","P5_006N","P5_007N","P5_008N","P5_009N","P5_010N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Institutionalized population:"," !!Total:!!Institutionalized population:!!Correctional facilities for adults"," !!Total:!!Institutionalized population:!!Juvenile facilities"," !!Total:!!Institutionalized population:!!Nursing facilities/Skilled-nursing facilities"," !!Total:!!Institutionalized population:!!Other institutional facilities"," !!Total:!!Noninstitutionalized population:"," !!Total:!!Noninstitutionalized population:!!College/University student housing"," !!Total:!!Noninstitutionalized population:!!Military quarters"," !!Total:!!Noninstitutionalized population:!!Other noninstitutional facilities",
"1400000US17197880905","Census Tract 8809.05, Will County, Illinois","4","0","0","0","0","0","4","0","0","4",
"1400000US17197881001","Census Tract 8810.01, Will County, Illinois","12","0","0","0","0","0","12","0","0","12",
"1400000US17197881002","Census Tract 8810.02, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881005","Census Tract 8810.05, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881006","Census Tract 8810.06, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881007","Census Tract 8810.07, Will County, Illinois","37","0","0","0","0","0","37","0","0","37",
"1400000US17197881009","Census Tract 8810.09, Will County, Illinois","20","0","0","0","0","0","20","0","0","20",
"1400000US17197881010","Census Tract 8810.10, Will County, Illinois","16","0","0","0","0","0","16","0","0","16",
"1400000US17197881011","Census Tract 8810.11, Will County, Illinois","72","72","0","0","72","0","0","0","0","0",
"1400000US17197881012","Census Tract 8810.12, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881105","Census Tract 8811.05, Will County, Illinois","44","18","0","0","0","18","26","0","0","26",
"1400000US17197881107","Census Tract 8811.07, Will County, Illinois","20","0","0","0","0","0","20","0","0","20",
"1400000US17197881108","Census Tract 8811.08, Will County, Illinois","73","31","0","0","31","0","42","0","0","42",
"1400000US17197881109","Census Tract 8811.09, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881111","Census Tract 8811.11, Will County, Illinois","4","0","0","0","0","0","4","0","0","4",
"1400000US17197881112","Census Tract 8811.12, Will County, Illinois","61","45","0","0","45","0","16","0","0","16",
"1400000US17197881113","Census Tract 8811.13, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881115","Census Tract 8811.15, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881116","Census Tract 8811.16, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881201","Census Tract 8812.01, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881202","Census Tract 8812.02, Will County, Illinois","17","0","0","0","0","0","17","0","0","17",
"1400000US17197881301","Census Tract 8813.01, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881302","Census Tract 8813.02, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881401","Census Tract 8814.01, Will County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17197881402","Census Tract 8814.02, Will County, Illinois","17","0","0","0","0","0","17","0","0","17",
"1400000US17197881500","Census Tract 8815, Will County, Illinois","121","121","0","0","121","0","0","0","0","0",
"1400000US17197881601","Census Tract 8816.01, Will County, Illinois","15","0","0","0","0","0","15","0","0","15",
"1400000US17197881603","Census Tract 8816.03, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881604","Census Tract 8816.04, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881700","Census Tract 8817, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881800","Census Tract 8818, Will County, Illinois","193","0","0","0","0","0","193","178","0","15",
"1400000US17197881900","Census Tract 8819, Will County, Illinois","31","0","0","0","0","0","31","0","0","31",
"1400000US17197882000","Census Tract 8820, Will County, Illinois","631","623","623","0","0","0","8","0","0","8",
"1400000US17197882100","Census Tract 8821, Will County, Illinois","9","0","0","0","0","0","9","0","0","9",
"1400000US17197882200","Census Tract 8822, Will County, Illinois","78","0","0","0","0","0","78","0","0","78",
"1400000US17197882300","Census Tract 8823, Will County, Illinois","10","0","0","0","0","0","10","0","0","10",
"1400000US17197882400","Census Tract 8824, Will County, Illinois","127","0","0","0","0","0","127","0","0","127",
"1400000US17197882500","Census Tract 8825, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882601","Census Tract 8826.01, Will County, Illinois","16","0","0","0","0","0","16","0","0","16",
"1400000US17197882602","Census Tract 8826.02, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882701","Census Tract 8827.01, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882702","Census Tract 8827.02, Will County, Illinois","167","0","0","0","0","0","167","167","0","0",
"1400000US17197882801","Census Tract 8828.01, Will County, Illinois","104","80","0","0","80","0","24","0","0","24",
"1400000US17197882802","Census Tract 8828.02, Will County, Illinois","338","309","0","0","309","0","29","0","0","29",
"1400000US17197882900","Census Tract 8829, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883000","Census Tract 8830, Will County, Illinois","367","329","0","0","329","0","38","0","0","38",
"1400000US17197883100","Census Tract 8831, Will County, Illinois","18","0","0","0","0","0","18","0","0","18",
"1400000US17197883206","Census Tract 8832.06, Will County, Illinois","25","0","0","0","0","0","25","0","0","25",
"1400000US17197883208","Census Tract 8832.08, Will County, Illinois","12","0","0","0","0","0","12","0","0","12",
"1400000US17197883209","Census Tract 8832.09, Will County, Illinois","59","45","0","0","45","0","14","0","0","14",
"1400000US17197883210","Census Tract 8832.10, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883211","Census Tract 8832.11, Will County, Illinois","244","244","244","0","0","0","0","0","0","0",
"1400000US17197883212","Census Tract 8832.12, Will County, Illinois","14","0","0","0","0","0","14","0","0","14",
"1400000US17197883213","Census Tract 8832.13, Will County, Illinois","8","0","0","0","0","0","8","0","0","8",
"1400000US17197883214","Census Tract 8832.14, Will County, Illinois","17","0","0","0","0","0","17","0","0","17",
"1400000US17197883216","Census Tract 8832.16, Will County, Illinois","12","0","0","0","0","0","12","0","0","12",
"1400000US17197883217","Census Tract 8832.17, Will County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17197883218","Census Tract 8832.18, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883219","Census Tract 8832.19, Will County, Illinois","70","70","0","0","70","0","0","0","0","0",
"1400000US17197883303","Census Tract 8833.03, Will County, Illinois","64","0","0","0","0","0","64","0","0","64",
"1400000US17197883304","Census Tract 8833.04, Will County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17197883305","Census Tract 8833.05, Will County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17197883306","Census Tract 8833.06, Will County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17197883307","Census Tract 8833.07, Will County, Illinois","13","0","0","0","0","0","13","0","0","13",
"1400000US17197883401","Census Tract 8834.01, Will County, Illinois","193","154","0","0","154","0","39","0","0","39",
"1400000US17197883402","Census Tract 8834.02, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883504","Census Tract 8835.04, Will County, Illinois","121","93","0","0","93","0","28","0","0","28",
"1400000US17197883505","Census Tract 8835.05, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883507","Census Tract 8835.07, Will County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17197883509","Census Tract 8835.09, Will County, Illinois","29","0","0","0","0","0","29","0","0","29",
"1400000US17197883510","Census Tract 8835.10, Will County, Illinois","9","0","0","0","0","0","9","0","0","9",
"1400000US17197883511","Census Tract 8835.11, Will County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17197883513","Census Tract 8835.13, Will County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17197883514","Census Tract 8835.14, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883515","Census Tract 8835.15, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883516","Census Tract 8835.16, Will County, Illinois","69","0","0","0","0","0","69","0","0","69",
"1400000US17197883517","Census Tract 8835.17, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883519","Census Tract 8835.19, Will County, Illinois","303","296","0","0","296","0","7","0","0","7",
"1400000US17197883521","Census Tract 8835.21, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883522","Census Tract 8835.22, Will County, Illinois","7","0","0","0","0","0","7","0","0","7",
"1400000US17197883602","Census Tract 8836.02, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883603","Census Tract 8836.03, Will County, Illinois","22","0","0","0","0","0","22","0","0","22",
"1400000US17197883605","Census Tract 8836.05, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883606","Census Tract 8836.06, Will County, Illinois","253","0","0","0","0","0","253","253","0","0",
"1400000US17197883700","Census Tract 8837, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883803","Census Tract 8838.03, Will County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17197883804","Census Tract 8838.04, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883806","Census Tract 8838.06, Will County, Illinois","6","0","0","0","0","0","6","0","0","6",
"1400000US17197883808","Census Tract 8838.08, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883809","Census Tract 8838.09, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883810","Census Tract 8838.10, Will County, Illinois","112","110","0","0","110","0","2","0","0","2",
"1400000US17197883811","Census Tract 8838.11, Will County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17197883902","Census Tract 8839.02, Will County, Illinois","114","114","0","0","114","0","0","0","0","0",
"1400000US17197883903","Census Tract 8839.03, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883904","Census Tract 8839.04, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197884003","Census Tract 8840.03, Will County, Illinois","33","0","0","0","0","0","33","0","0","33",
"1400000US17197884004","Census Tract 8840.04, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197884005","Census Tract 8840.05, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197884006","Census Tract 8840.06, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197884101","Census Tract 8841.01, Will County, Illinois","174","51","0","0","51","0","123","114","0","9",
"1400000US17197884103","Census Tract 8841.03, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197980000","Census Tract 9800, Will County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17197980100","Census Tract 9801, Will County, Illinois","2675","2675","2675","0","0","0","0","0","0","0",
"1400000US17199020100","Census Tract 201, Williamson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17199020201","Census Tract 202.01, Williamson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17199020202","Census Tract 202.02, Williamson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17199020300","Census Tract 203, Williamson County, Illinois","50","3","0","0","3","0","47","0","0","47",
"1400000US17199020400","Census Tract 204, Williamson County, Illinois","3","0","0","0","0","0","3","0","0","3",
"1400000US17199020500","Census Tract 205, Williamson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17199020600","Census Tract 206, Williamson County, Illinois","143","135","0","0","135","0","8","0","0","8",
"1400000US17199020700","Census Tract 207, Williamson County, Illinois","11","0","0","0","0","0","11","0","0","11",
"1400000US17199020801","Census Tract 208.01, Williamson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17199020802","Census Tract 208.02, Williamson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17199020900","Census Tract 209, Williamson County, Illinois","61","52","0","0","52","0","9","0","0","9",
"1400000US17199021001","Census Tract 210.01, Williamson County, Illinois","207","87","87","0","0","0","120","0","0","120",
"1400000US17199021002","Census Tract 210.02, Williamson County, Illinois","91","87","0","0","87","0","4","0","0","4",
"1400000US17199021003","Census Tract 210.03, Williamson County, Illinois","5","0","0","0","0","0","5","0","0","5",
"1400000US17199021100","Census Tract 211, Williamson County, Illinois","86","86","0","0","86","0","0","0","0","0",
"1400000US17199021200","Census Tract 212, Williamson County, Illinois","21","21","0","0","21","0","0","0","0","0",
"1400000US17199021300","Census Tract 213, Williamson County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17199021400","Census Tract 214, Williamson County, Illinois","1351","1351","1351","0","0","0","0","0","0","0",
"1400000US17201000101","Census Tract 1.01, Winnebago County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17201000103","Census Tract 1.03, Winnebago County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17201000104","Census Tract 1.04, Winnebago County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17201000105","Census Tract 1.05, Winnebago County, Illinois","14","8","0","8","0","0","6","0","0","6",
"1400000US17201000200","Census Tract 2, Winnebago County, Illinois","44","43","0","0","43","0","1","0","0","1",
"1400000US17201000300","Census Tract 3, Winnebago County, Illinois","0","0","0","0","0","0","0","0","0","0",
"1400000US17201000401","Census Tract 4.01, Winnebago County, Illinois","128","126","0","0","126","0","2","0","0","2",
"1400000US17201000402","Census Tract 4.02, Winnebago County, Illinois","84","84","0","0","84","0","0","0","0","0",
"1400000US17201000403","Census Tract 4.03, Winnebago County, Illinois","171","171","0","3","168","0","0","0","0","0",
"1400000US17201000501","Census Tract 5.01, Winnebago County, Illinois","15","0","0","0","0","0","15","0","0","15",
"1400000US17201000502","Census Tract 5.02, Winnebago County, Illinois","195","173","0","0","173","0","22","0","0","22",
"1400000US17201000506","Census Tract 5.06, Winnebago County, Illinois","8","0","0","0","0","0","8","0","0","8",
"1400000US17201000507","Census Tract 5.07, Winnebago County, Illinois","479","134","0","0","134","0","345","343","0","2",
"1400000US17201000510","Census Tract 5.10, Winnebago County, Illinois","21","0","0","0","0","0","21","0","0","21",
