"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N",
"1400000US17197881009","Census Tract 8810.09, Will County, Illinois","5603","413","5190","5100","4909","77","0","105","0","9","90","89","11","29","23","0","25","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881010","Census Tract 8810.10, Will County, Illinois","2920","249","2671","2604","2493","33","4","70","0","4","67","62","4","18","14","0","21","3","0","0","0","0","0","0","0","2","0","5","0","0","0","0","4","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881011","Census Tract 8810.11, Will County, Illinois","2657","137","2520","2480","2434","5","3","38","0","0","40","40","3","8","5","0","19","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881012","Census Tract 8810.12, Will County, Illinois","2276","134","2142","2084","2015","18","0","51","0","0","58","56","0","8","8","0","39","0","1","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881105","Census Tract 8811.05, Will County, Illinois","5551","327","5224","5106","4980","40","6","77","0","3","118","106","7","29","30","0","35","0","0","0","4","1","0","0","0","0","0","12","6","0","0","0","3","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881107","Census Tract 8811.07, Will County, Illinois","2195","118","2077","2016","1964","35","6","5","0","6","61","60","0","20","10","0","26","4","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881108","Census Tract 8811.08, Will County, Illinois","5017","488","4529","4407","4188","146","4","48","0","21","122","121","5","53","12","1","39","3","5","1","0","2","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881109","Census Tract 8811.09, Will County, Illinois","3312","206","3106","3038","2952","57","1","28","0","0","68","67","8","27","6","0","21","1","0","0","2","0","0","0","0","2","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881111","Census Tract 8811.11, Will County, Illinois","2422","108","2314","2268","2224","23","2","17","0","2","46","45","5","14","4","2","18","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881112","Census Tract 8811.12, Will County, Illinois","4044","252","3792","3727","3659","24","4","32","0","8","65","65","1","25","12","0","25","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881113","Census Tract 8811.13, Will County, Illinois","3888","201","3687","3598","3485","55","5","49","0","4","89","87","10","36","12","1","28","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881115","Census Tract 8811.15, Will County, Illinois","3165","175","2990","2898","2825","41","0","28","0","4","92","86","4","33","12","0","36","0","0","0","0","0","0","1","0","0","0","6","0","0","0","4","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881116","Census Tract 8811.16, Will County, Illinois","2924","139","2785","2749","2697","12","3","26","0","11","36","35","5","11","3","0","16","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881201","Census Tract 8812.01, Will County, Illinois","1677","674","1003","983","105","873","3","0","0","2","20","16","2","1","0","1","4","6","2","0","0","0","0","0","0","0","0","4","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881202","Census Tract 8812.02, Will County, Illinois","1502","539","963","942","370","555","0","15","1","1","21","19","13","0","1","0","3","0","1","0","0","0","0","1","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881301","Census Tract 8813.01, Will County, Illinois","2203","1953","250","239","97","131","3","7","0","1","11","11","0","3","0","0","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881302","Census Tract 8813.02, Will County, Illinois","945","813","132","126","45","78","3","0","0","0","6","5","1","1","1","0","0","1","0","0","1","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881401","Census Tract 8814.01, Will County, Illinois","2475","1266","1209","1150","934","186","4","21","0","5","59","58","16","23","10","0","7","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881402","Census Tract 8814.02, Will County, Illinois","2637","906","1731","1678","1384","240","8","41","0","5","53","48","8","18","11","0","11","0","0","0","0","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881500","Census Tract 8815, Will County, Illinois","2767","788","1979","1911","1737","141","0","24","1","8","68","64","12","22","3","0","23","1","0","0","2","1","0","0","0","0","0","4","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881601","Census Tract 8816.01, Will County, Illinois","1621","333","1288","1248","1022","192","1","23","0","10","40","40","8","13","7","0","10","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881603","Census Tract 8816.03, Will County, Illinois","2520","576","1944","1890","841","964","6","63","0","16","54","49","20","7","0","0","14","6","0","0","2","0","0","0","0","0","0","5","0","0","0","0","1","0","0","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881604","Census Tract 8816.04, Will County, Illinois","2037","399","1638","1590","852","662","5","65","0","6","48","47","22","10","7","0","1","1","0","0","6","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881700","Census Tract 8817, Will County, Illinois","2547","401","2146","2081","1932","125","4","20","0","0","65","61","23","3","0","2","25","1","2","0","4","0","0","0","1","0","0","4","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881800","Census Tract 8818, Will County, Illinois","2981","1322","1659","1588","1175","361","1","48","0","3","71","67","39","11","5","1","8","0","0","0","3","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197881900","Census Tract 8819, Will County, Illinois","2559","1113","1446","1414","447","943","2","14","0","8","32","22","9","5","1","0","0","6","1","0","0","0","0","0","0","0","0","10","5","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882000","Census Tract 8820, Will County, Illinois","2445","955","1490","1461","386","1052","7","7","0","9","29","27","12","1","4","1","0","3","0","3","3","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882100","Census Tract 8821, Will County, Illinois","1708","1460","248","235","85","148","0","0","2","0","13","8","1","5","2","0","0","0","0","0","0","0","0","0","0","0","0","5","2","0","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882200","Census Tract 8822, Will County, Illinois","3322","2159","1163","1115","787","305","7","13","0","3","48","42","10","12","2","0","16","1","0","0","0","0","0","1","0","0","0","6","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882300","Census Tract 8823, Will County, Illinois","2889","1139","1750","1662","1335","299","3","18","0","7","88","79","15","26","4","0","27","0","0","0","7","0","0","0","0","0","0","9","6","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882400","Census Tract 8824, Will County, Illinois","2707","1474","1233","1184","316","850","0","11","7","0","49","46","24","9","0","0","4","6","3","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882500","Census Tract 8825, Will County, Illinois","1456","533","923","893","86","794","3","5","0","5","30","20","12","0","0","0","1","6","0","0","1","0","0","0","0","0","0","10","4","4","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882601","Census Tract 8826.01, Will County, Illinois","2451","908","1543","1485","1244","205","1","28","0","7","58","53","13","18","5","0","11","2","1","0","0","0","0","0","0","3","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882602","Census Tract 8826.02, Will County, Illinois","1939","1008","931","887","443","427","3","11","2","1","44","39","24","8","0","0","2","4","0","0","0","0","0","0","1","0","0","5","2","0","0","0","0","0","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882701","Census Tract 8827.01, Will County, Illinois","1906","556","1350","1302","1100","171","7","15","0","9","48","47","9","17","6","0","14","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882702","Census Tract 8827.02, Will County, Illinois","2359","713","1646","1566","967","584","2","12","0","1","80","70","40","12","4","0","12","2","0","0","0","0","0","0","0","0","0","10","9","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882801","Census Tract 8828.01, Will County, Illinois","2174","693","1481","1411","1044","300","2","57","0","8","70","68","16","18","12","0","18","1","1","0","2","0","0","0","0","0","0","2","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882802","Census Tract 8828.02, Will County, Illinois","2367","578","1789","1715","1026","636","5","37","0","11","74","69","20","21","2","0","13","9","0","2","2","0","0","0","0","0","0","5","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197882900","Census Tract 8829, Will County, Illinois","1852","616","1236","1162","1006","128","2","13","0","13","74","73","12","23","0","0","23","6","0","0","6","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883000","Census Tract 8830, Will County, Illinois","2744","791","1953","1891","1009","860","6","8","0","8","62","59","23","17","1","1","4","8","2","0","1","1","0","0","0","1","0","3","0","0","0","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883100","Census Tract 8831, Will County, Illinois","2971","708","2263","2178","824","1312","7","10","0","25","85","80","37","9","5","0","12","14","0","0","3","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883206","Census Tract 8832.06, Will County, Illinois","3349","673","2676","2591","2090","427","3","64","0","7","85","83","15","22","18","0","27","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883208","Census Tract 8832.08, Will County, Illinois","2574","443","2131","2065","1700","298","3","56","0","8","66","66","18","17","11","0","15","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883209","Census Tract 8832.09, Will County, Illinois","2348","385","1963","1891","1704","118","2","49","2","16","72","72","7","26","5","0","28","0","0","0","1","4","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883210","Census Tract 8832.10, Will County, Illinois","2359","233","2126","2067","1857","169","2","35","0","4","59","54","10","11","6","1","20","5","0","0","1","0","0","0","0","0","0","5","3","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883211","Census Tract 8832.11, Will County, Illinois","5005","1042","3963","3812","2752","905","5","130","2","18","151","147","43","38","19","0","41","5","0","0","1","0","0","0","0","0","0","3","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883212","Census Tract 8832.12, Will County, Illinois","4498","411","4087","3939","3619","233","2","72","0","13","148","141","24","38","22","0","50","1","0","0","5","0","0","0","1","0","0","7","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"1400000US17197883213","Census Tract 8832.13, Will County, Illinois","4887","340","4547","4427","4170","177","2","65","0","13","120","116","15","26","25","0","49","0","0","0","0","0","0","0","1","0","0","4","3","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
