"GEO_ID","NAME","H1_001N","H1_002N","H1_003N",
"Geography","Geographic Area Name"," !!Total:"," !!Total:!!Occupied"," !!Total:!!Vacant",
"1400000US17097864206","Census Tract 8642.06, Lake County, Illinois","1552","1463","89",
"1400000US17097864207","Census Tract 8642.07, Lake County, Illinois","2560","2503","57",
"1400000US17097864208","Census Tract 8642.08, Lake County, Illinois","1790","1641","149",
"1400000US17097864303","Census Tract 8643.03, Lake County, Illinois","1625","1554","71",
"1400000US17097864305","Census Tract 8643.05, Lake County, Illinois","2025","1881","144",
"1400000US17097864306","Census Tract 8643.06, Lake County, Illinois","839","802","37",
"1400000US17097864307","Census Tract 8643.07, Lake County, Illinois","736","648","88",
"1400000US17097864308","Census Tract 8643.08, Lake County, Illinois","1940","1783","157",
"1400000US17097864402","Census Tract 8644.02, Lake County, Illinois","2806","2712","94",
"1400000US17097864403","Census Tract 8644.03, Lake County, Illinois","2159","1960","199",
"1400000US17097864407","Census Tract 8644.07, Lake County, Illinois","2170","2094","76",
"1400000US17097864408","Census Tract 8644.08, Lake County, Illinois","2567","2443","124",
"1400000US17097864409","Census Tract 8644.09, Lake County, Illinois","1737","1687","50",
"1400000US17097864410","Census Tract 8644.10, Lake County, Illinois","1702","1668","34",
"1400000US17097864411","Census Tract 8644.11, Lake County, Illinois","1644","1594","50",
"1400000US17097864412","Census Tract 8644.12, Lake County, Illinois","1397","1362","35",
"1400000US17097864510","Census Tract 8645.10, Lake County, Illinois","2303","2134","169",
"1400000US17097864511","Census Tract 8645.11, Lake County, Illinois","2390","2303","87",
"1400000US17097864512","Census Tract 8645.12, Lake County, Illinois","1596","1527","69",
"1400000US17097864513","Census Tract 8645.13, Lake County, Illinois","2300","2197","103",
"1400000US17097864514","Census Tract 8645.14, Lake County, Illinois","1033","972","61",
"1400000US17097864515","Census Tract 8645.15, Lake County, Illinois","1047","1013","34",
"1400000US17097864516","Census Tract 8645.16, Lake County, Illinois","1774","1729","45",
"1400000US17097864517","Census Tract 8645.17, Lake County, Illinois","1107","1070","37",
"1400000US17097864518","Census Tract 8645.18, Lake County, Illinois","2000","1967","33",
"1400000US17097864519","Census Tract 8645.19, Lake County, Illinois","1913","1848","65",
"1400000US17097864520","Census Tract 8645.20, Lake County, Illinois","1953","1895","58",
"1400000US17097864521","Census Tract 8645.21, Lake County, Illinois","1322","1169","153",
"1400000US17097864522","Census Tract 8645.22, Lake County, Illinois","1751","1681","70",
"1400000US17097864523","Census Tract 8645.23, Lake County, Illinois","1734","1639","95",
"1400000US17097864524","Census Tract 8645.24, Lake County, Illinois","1470","1337","133",
"1400000US17097864601","Census Tract 8646.01, Lake County, Illinois","1351","1257","94",
"1400000US17097864602","Census Tract 8646.02, Lake County, Illinois","1389","1306","83",
"1400000US17097864700","Census Tract 8647, Lake County, Illinois","1160","1074","86",
"1400000US17097864801","Census Tract 8648.01, Lake County, Illinois","1737","1656","81",
"1400000US17097864802","Census Tract 8648.02, Lake County, Illinois","1176","1137","39",
"1400000US17097864901","Census Tract 8649.01, Lake County, Illinois","1572","1504","68",
"1400000US17097864903","Census Tract 8649.03, Lake County, Illinois","1783","1722","61",
"1400000US17097864904","Census Tract 8649.04, Lake County, Illinois","1208","1124","84",
"1400000US17097865000","Census Tract 8650, Lake County, Illinois","486","449","37",
"1400000US17097865200","Census Tract 8652, Lake County, Illinois","2083","1949","134",
"1400000US17097865300","Census Tract 8653, Lake County, Illinois","1218","1174","44",
"1400000US17097865400","Census Tract 8654, Lake County, Illinois","2158","1945","213",
"1400000US17097865501","Census Tract 8655.01, Lake County, Illinois","928","865","63",
"1400000US17097865502","Census Tract 8655.02, Lake County, Illinois","1011","917","94",
"1400000US17097865600","Census Tract 8656, Lake County, Illinois","1354","1268","86",
"1400000US17097865700","Census Tract 8657, Lake County, Illinois","2412","2278","134",
"1400000US17097865801","Census Tract 8658.01, Lake County, Illinois","1378","1318","60",
"1400000US17097865802","Census Tract 8658.02, Lake County, Illinois","1081","1017","64",
"1400000US17097866000","Census Tract 8660, Lake County, Illinois","2557","2440","117",
"1400000US17097866100","Census Tract 8661, Lake County, Illinois","1126","1064","62",
"1400000US17097866200","Census Tract 8662, Lake County, Illinois","2530","2199","331",
"1400000US17097990000","Census Tract 9900, Lake County, Illinois","0","0","0",
"1400000US17099961701","Census Tract 9617.01, LaSalle County, Illinois","2815","2525","290",
"1400000US17099961702","Census Tract 9617.02, LaSalle County, Illinois","1268","1196","72",
"1400000US17099961800","Census Tract 9618, LaSalle County, Illinois","1676","1525","151",
"1400000US17099961900","Census Tract 9619, LaSalle County, Illinois","1959","1818","141",
"1400000US17099962000","Census Tract 9620, LaSalle County, Illinois","1454","1302","152",
"1400000US17099962100","Census Tract 9621, LaSalle County, Illinois","2182","2030","152",
"1400000US17099962200","Census Tract 9622, LaSalle County, Illinois","2143","1958","185",
"1400000US17099962300","Census Tract 9623, LaSalle County, Illinois","2464","2142","322",
"1400000US17099962400","Census Tract 9624, LaSalle County, Illinois","1774","1569","205",
"1400000US17099962500","Census Tract 9625, LaSalle County, Illinois","995","920","75",
"1400000US17099962600","Census Tract 9626, LaSalle County, Illinois","2571","2390","181",
"1400000US17099962700","Census Tract 9627, LaSalle County, Illinois","1193","1072","121",
"1400000US17099962800","Census Tract 9628, LaSalle County, Illinois","1633","1481","152",
"1400000US17099962900","Census Tract 9629, LaSalle County, Illinois","1452","1329","123",
"1400000US17099963000","Census Tract 9630, LaSalle County, Illinois","2300","2126","174",
"1400000US17099963100","Census Tract 9631, LaSalle County, Illinois","1486","1394","92",
"1400000US17099963200","Census Tract 9632, LaSalle County, Illinois","1516","1349","167",
"1400000US17099963300","Census Tract 9633, LaSalle County, Illinois","1267","1105","162",
"1400000US17099963400","Census Tract 9634, LaSalle County, Illinois","1890","1707","183",
"1400000US17099963500","Census Tract 9635, LaSalle County, Illinois","2328","2185","143",
"1400000US17099963600","Census Tract 9636, LaSalle County, Illinois","1448","1318","130",
"1400000US17099963700","Census Tract 9637, LaSalle County, Illinois","2350","2134","216",
"1400000US17099963800","Census Tract 9638, LaSalle County, Illinois","1970","1816","154",
"1400000US17099963900","Census Tract 9639, LaSalle County, Illinois","2370","2099","271",
"1400000US17099964000","Census Tract 9640, LaSalle County, Illinois","1058","976","82",
"1400000US17099964100","Census Tract 9641, LaSalle County, Illinois","1706","1553","153",
"1400000US17099964200","Census Tract 9642, LaSalle County, Illinois","1160","985","175",
"1400000US17099964300","Census Tract 9643, LaSalle County, Illinois","1384","1199","185",
"1400000US17101880700","Census Tract 8807, Lawrence County, Illinois","1275","1157","118",
"1400000US17101880800","Census Tract 8808, Lawrence County, Illinois","1377","1210","167",
"1400000US17101880900","Census Tract 8809, Lawrence County, Illinois","1174","1052","122",
"1400000US17101881000","Census Tract 8810, Lawrence County, Illinois","903","790","113",
"1400000US17101881100","Census Tract 8811, Lawrence County, Illinois","1550","1362","188",
"1400000US17103000100","Census Tract 1, Lee County, Illinois","1208","1112","96",
"1400000US17103000200","Census Tract 2, Lee County, Illinois","1421","1297","124",
"1400000US17103000300","Census Tract 3, Lee County, Illinois","1910","1758","152",
"1400000US17103000400","Census Tract 4, Lee County, Illinois","2509","2295","214",
"1400000US17103000500","Census Tract 5, Lee County, Illinois","2212","2040","172",
"1400000US17103000600","Census Tract 6, Lee County, Illinois","1727","1541","186",
"1400000US17103000700","Census Tract 7, Lee County, Illinois","879","763","116",
"1400000US17103000800","Census Tract 8, Lee County, Illinois","1602","1423","179",
"1400000US17103000900","Census Tract 9, Lee County, Illinois","1517","1360","157",
"1400000US17105960100","Census Tract 9601, Livingston County, Illinois","1859","1689","170",
"1400000US17105960200","Census Tract 9602, Livingston County, Illinois","1510","1371","139",
"1400000US17105960300","Census Tract 9603, Livingston County, Illinois","1503","1349","154",
"1400000US17105960400","Census Tract 9604, Livingston County, Illinois","1447","1277","170",
"1400000US17105960500","Census Tract 9605, Livingston County, Illinois","1605","1418","187",
"1400000US17105960600","Census Tract 9606, Livingston County, Illinois","1935","1780","155",
"1400000US17105960700","Census Tract 9607, Livingston County, Illinois","1666","1531","135",
"1400000US17105960800","Census Tract 9608, Livingston County, Illinois","2422","2217","205",
"1400000US17105960900","Census Tract 9609, Livingston County, Illinois","978","874","104",
"1400000US17105961000","Census Tract 9610, Livingston County, Illinois","995","890","105",
"1400000US17107952900","Census Tract 9529, Logan County, Illinois","1518","1379","139",
"1400000US17107953000","Census Tract 9530, Logan County, Illinois","1069","981","88",
"1400000US17107953100","Census Tract 9531, Logan County, Illinois","1535","1381","154",
"1400000US17107953200","Census Tract 9532, Logan County, Illinois","1745","1586","159",
"1400000US17107953300","Census Tract 9533, Logan County, Illinois","1745","1505","240",
"1400000US17107953400","Census Tract 9534, Logan County, Illinois","1771","1590","181",
"1400000US17107953500","Census Tract 9535, Logan County, Illinois","1135","1025","110",
"1400000US17107953600","Census Tract 9536, Logan County, Illinois","1466","1302","164",
"1400000US17109010100","Census Tract 101, McDonough County, Illinois","1669","1467","202",
"1400000US17109010200","Census Tract 102, McDonough County, Illinois","908","791","117",
"1400000US17109010300","Census Tract 103, McDonough County, Illinois","907","826","81",
"1400000US17109010401","Census Tract 104.01, McDonough County, Illinois","784","527","257",
"1400000US17109010402","Census Tract 104.02, McDonough County, Illinois","2236","1701","535",
"1400000US17109010600","Census Tract 106, McDonough County, Illinois","1145","965","180",
"1400000US17109010700","Census Tract 107, McDonough County, Illinois","2134","1897","237",
"1400000US17109010900","Census Tract 109, McDonough County, Illinois","1367","1148","219",
"1400000US17109011000","Census Tract 110, McDonough County, Illinois","1081","961","120",
"1400000US17109011100","Census Tract 111, McDonough County, Illinois","1327","1152","175",
"1400000US17109980000","Census Tract 9800, McDonough County, Illinois","51","44","7",
"1400000US17111870103","Census Tract 8701.03, McHenry County, Illinois","1064","988","76",
"1400000US17111870104","Census Tract 8701.04, McHenry County, Illinois","2121","2010","111",
"1400000US17111870105","Census Tract 8701.05, McHenry County, Illinois","1409","1333","76",
"1400000US17111870106","Census Tract 8701.06, McHenry County, Illinois","1074","1044","30",
"1400000US17111870200","Census Tract 8702, McHenry County, Illinois","2420","2219","201",
"1400000US17111870301","Census Tract 8703.01, McHenry County, Illinois","1693","1620","73",
"1400000US17111870302","Census Tract 8703.02, McHenry County, Illinois","1601","1503","98",
"1400000US17111870402","Census Tract 8704.02, McHenry County, Illinois","2149","2068","81",
"1400000US17111870403","Census Tract 8704.03, McHenry County, Illinois","1594","1527","67",
"1400000US17111870404","Census Tract 8704.04, McHenry County, Illinois","1517","1434","83",
"1400000US17111870501","Census Tract 8705.01, McHenry County, Illinois","1589","1544","45",
"1400000US17111870502","Census Tract 8705.02, McHenry County, Illinois","2156","1891","265",
"1400000US17111870603","Census Tract 8706.03, McHenry County, Illinois","1745","1662","83",
"1400000US17111870604","Census Tract 8706.04, McHenry County, Illinois","2589","2423","166",
"1400000US17111870605","Census Tract 8706.05, McHenry County, Illinois","2599","2493","106",
"1400000US17111870606","Census Tract 8706.06, McHenry County, Illinois","1773","1668","105",
"1400000US17111870702","Census Tract 8707.02, McHenry County, Illinois","3211","2944","267",
"1400000US17111870703","Census Tract 8707.03, McHenry County, Illinois","1978","1926","52",
"1400000US17111870704","Census Tract 8707.04, McHenry County, Illinois","1574","1456","118",
"1400000US17111870807","Census Tract 8708.07, McHenry County, Illinois","1946","1859","87",
"1400000US17111870808","Census Tract 8708.08, McHenry County, Illinois","1361","1306","55",
"1400000US17111870809","Census Tract 8708.09, McHenry County, Illinois","2629","2519","110",
"1400000US17111870810","Census Tract 8708.10, McHenry County, Illinois","1734","1657","77",
"1400000US17111870811","Census Tract 8708.11, McHenry County, Illinois","1929","1815","114",
"1400000US17111870812","Census Tract 8708.12, McHenry County, Illinois","1888","1815","73",
"1400000US17111870813","Census Tract 8708.13, McHenry County, Illinois","2187","2086","101",
"1400000US17111870814","Census Tract 8708.14, McHenry County, Illinois","1416","1373","43",
